1951 - -1.4
1951 - -2.3
1951 - -3
1952 - -7.2
1952 - -2.2
1952 - -2.9
1953 - 3.8
1953 - 4.4
1953 - 4
1953 - 4.8
1953 - 5.8
1953 - 4.2
1953 - 4.8
1953 - 4
1954 - -2.2
1954 - 0.2
1954 - 1
1955 - -10
1955 - -9.4
1955 - -9
1955 - -8
1955 - -7
1955 - -6
1955 - -5.2
1955 - -3
1955 - -2
1955 - -1
1955 - -2
1955 - -0.4
1955 - -1
1955 - -1
1956 - -21
1956 - -20.4
1956 - -21
1956 - -14
1956 - -9
1956 - -8
1956 - -7
1956 - -6
1956 - -6
1956 - -8
1956 - -8
1956 - -9.4
1956 - -14
1956 - -15
1957 - -20
1957 - -20.4
1957 - -20.4
1957 - -19.2
1957 - -18
1957 - -18
1957 - -16.6
1957 - -15
1957 - -13.2
1957 - -11.2
1957 - -11.8
1957 - -9
1957 - -7.4
1957 - -7
1958 - -17
1958 - -18
1958 - -18
1958 - -18
1958 - -14.8
1958 - -14.6
1958 - -13
1958 - -13
1958 - -12.5
1958 - -13.4
1958 - -14.6
1958 - -15.8
1958 - -16.2
1958 - -16.9
1959 - 0.4
1959 - 0.4
1959 - 0.4
1959 - 0.4
1959 - 1
1959 - 0.8
1959 - 0.8
1959 - 0.8
1959 - 0.8
1959 - 0.8
1959 - 0.8
1959 - 0.8
1959 - 0.6
1959 - 0.5
1960 - -3.2
1960 - -2
1960 - -1.6
1960 - -1.2
1960 - -0.1
1960 - 0.4
1960 - 1.8
1960 - 2.8
1960 - 2.4
1960 - -0.2
1960 - -0.2
1960 - -1
1960 - -1.2
1960 - -2.2
1961 - 4.2
1961 - 5.8
1961 - 5.6
1961 - 4.2
1961 - 3.8
1961 - 4
1961 - 4.4
1961 - 4.6
1961 - 4.8
1961 - 5.4
1961 - 5.4
1961 - 5
1961 - 4.8
1961 - 3.8
1961 - 2.2
1961 - 1.8
1961 - 1.2
1961 - 0.4
1961 - 0.2
1962 - -25.8
1962 - -27.4
1962 - -27.2
1962 - -27.6
1962 - -27.6
1962 - -27.8
1962 - -29.2
1962 - -27.7
1962 - -25
1962 - -23.2
1962 - -19
1962 - -16.8
1962 - -14.6
1962 - -13.7
1962 - -13.8
1962 - -14.2
1962 - -17.7
1962 - -21.2
1962 - -19.8
1962 - -16.1
1962 - -15
1962 - -15.4
1962 - -16
1962 - -16.8
1963 - -8.2
1963 - -8.5
1963 - -9.4
1963 - -10.6
1963 - -11.3
1963 - -10
1963 - -12.8
1963 - -11.2
1963 - -7.4
1963 - -4.8
1963 - -4.4
1963 - -3.6
1963 - -4.1
1963 - -5.2
1963 - -8.2
1963 - -8.2
1963 - -7.8
1963 - -7.9
1963 - -7.4
1963 - -7.6
1963 - -8
1963 - -8.1
1963 - -8.2
1963 - -8.2
1964 - -6
1964 - -9.2
1964 - -9.8
1964 - -12.6
1964 - -13.4
1964 - -9.6
1964 - -13.2
1964 - -2.2
1964 - -2.4
1964 - 1.6
1964 - 2.1
1964 - 2.2
1964 - 4
1964 - 4.6
1964 - 3.9
1964 - 2.2
1964 - 2
1964 - 2
1964 - 2.2
1964 - 0
1964 - -2.4
1964 - -3.2
1964 - -1
1964 - 0
1965 - -17.3
1965 - -16.3
1965 - -16.6
1965 - -18.4
1965 - -18.3
1965 - -19
1965 - -19.8
1965 - -19.6
1965 - -19
1965 - -17.6
1965 - -15.6
1965 - -14
1965 - -12.5
1965 - -11.4
1965 - -11.4
1965 - -12.5
1965 - -16.8
1965 - -19.4
1965 - -22
1965 - -24.1
1965 - -25.1
1965 - -25
1965 - -23.6
1965 - -22.8
1966 - -14
1966 - -13.9
1966 - -14
1966 - -12.6
1966 - -12.1
1966 - -7.6
1966 - -3.4
1966 - -3.3
1966 - -2.9
1966 - -2.4
1966 - -2.2
1966 - -1.8
1966 - -1.2
1966 - -0.5
1966 - -0.5
1966 - -0.4
1966 - -0.4
1966 - -0.4
1966 - -0.2
1966 - -0.2
1966 - -0.4
1966 - -0.8
1966 - -1.6
1966 - -1.4
1967 - 0.3
1967 - -0.5
1967 - -0.7
1967 - -1.5
1967 - -1.9
1967 - -1.8
1967 - -2.4
1967 - -2
1967 - -0.5
1967 - 0.2
1967 - 2.1
1967 - 3.1
1967 - 3.1
1967 - 2.5
1967 - 0.1
1967 - -0.4
1967 - -0.8
1967 - -1.6
1967 - -1
1967 - -0.1
1967 - 0.2
1967 - 0.3
1967 - 0.2
1967 - 0.2
1968 - -2.3
1968 - -2.8
1968 - -3
1968 - -3
1968 - -3.4
1968 - -4.4
1968 - -5.6
1968 - -5.8
1968 - -6.2
1968 - -6.3
1968 - -5
1968 - -5
1968 - -4
1968 - -2.6
1968 - -1.8
1968 - -1.8
1968 - -3
1968 - -4.2
1968 - -5.4
1968 - -6.2
1968 - -7.2
1968 - -8.5
1968 - -11.2
1968 - -15.6
1969 - -20.2
1969 - -20.6
1969 - -20.7
1969 - -19.7
1969 - -15.2
1969 - -12.4
1969 - -9
1969 - -7.7
1969 - -7
1969 - -5.3
1969 - -3.8
1969 - -1.5
1969 - 0.5
1969 - 3
1969 - 2.4
1969 - 1.2
1969 - 0
1969 - -0.2
1969 - -0.4
1969 - -0.6
1969 - -0.7
1969 - -0.4
1969 - -1.8
1969 - -2.3
1970 - -2.4
1970 - -2.1
1970 - -2
1970 - -1.9
1970 - -1.9
1970 - -2.5
1970 - -2.4
1970 - -2.4
1970 - -3
1970 - -2.4
1970 - -2.2
1970 - -2.2
1970 - -2.6
1970 - -2.4
1970 - -3
1970 - -2.8
1970 - -2.7
1970 - -2.5
1970 - -1.3
1970 - -1.1
1970 - -1.2
1970 - -1
1970 - -0.7
1970 - -0.7
1971 - -12.9
1971 - -15.6
1971 - -14.8
1971 - -17.3
1971 - -19.4
1971 - -19.6
1971 - -19.9
1971 - -19
1971 - -16.2
1971 - -14.7
1971 - -7.6
1971 - -5.6
1971 - -5.1
1971 - -4
1971 - -3.6
1971 - -3
1971 - -2.4
1971 - -2
1971 - -2.4
1971 - -2
1971 - -2.1
1971 - -2
1971 - -2.2
1971 - -2.2
1972 - -18
1972 - -17.4
1972 - -19.4
1972 - -19.2
1972 - -19.6
1972 - -20.9
1972 - -19.2
1972 - -18.2
1972 - -11.4
1972 - -14.9
1972 - -12.8
1972 - -11.2
1972 - -11.1
1972 - -11.5
1972 - -12
1972 - -11.2
1972 - -12.4
1972 - -13
1972 - -16
1972 - -17
1972 - -17.4
1972 - -16.6
1972 - -15.2
1972 - -15
1973 - -1.1
1973 - -1.1
1973 - -1.2
1973 - -1.1
1973 - -2
1973 - -2.9
1973 - -3.8
1973 - -4.2
1973 - -3.4
1973 - -2.8
1973 - -2
1973 - -1.2
1973 - -0.8
1973 - 0.2
1973 - 0.8
1973 - -0.8
1973 - -3.2
1973 - -6.6
1973 - -5.5
1973 - -9.6
1973 - -8.8
1973 - -13.2
1973 - -13.1
1973 - -13.6
1974 - -5.9
1974 - -6
1974 - -7
1974 - -7
1974 - -8
1974 - -9
1974 - -9.8
1974 - -10
1974 - -11
1974 - -10.4
1974 - -9
1974 - -8
1974 - -8.1
1974 - -8
1974 - -7
1974 - -7.1
1974 - -7
1974 - -7
1974 - -5.2
1974 - -5
1974 - -6
1974 - -5.8
1974 - -5
1974 - -4
1975 - -5.8
1975 - -5
1975 - -2
1975 - -1.8
1975 - -1
1975 - -3
1975 - -2.6
1975 - -3
1975 - -2
1975 - -0.4
1975 - -1
1975 - 0
1975 - 0.5
1975 - 0
1975 - -2
1975 - -1.6
1975 - -3
1975 - -5
1975 - -4.5
1975 - -4
1975 - -4
1975 - -3.9
1975 - -4
1975 - -3
1976 - -4.8
1976 - -4
1976 - -6
1976 - -8.1
1976 - -10
1976 - -10
1976 - -10.2
1976 - -9
1976 - -9
1976 - -4.8
1976 - -1
1976 - -0.1
1976 - 1.6
1976 - -0.1
1976 - -1
1976 - -3.3
1976 - -5
1976 - -6
1976 - -7.1
1976 - -8
1976 - -9
1976 - -8.9
1976 - -9
1976 - -9
1977 - -9.1
1977 - -10
1977 - -11
1977 - -12.8
1977 - -17
1977 - -17
1977 - -13.6
1977 - -11
1977 - -8
1977 - -5.4
1977 - -4
1977 - -4
1977 - -3.9
1977 - -4
1977 - -4
1977 - -4.9
1977 - -6
1977 - -7
1977 - -7.7
1977 - -8
1977 - -11
1977 - -11.2
1977 - -14
1977 - -13
1978 - 0.3
1978 - 0
1978 - 0
1978 - 0.2
1978 - 0
1978 - 0
1978 - 0.4
1978 - 0
1978 - 0
1978 - 0.5
1978 - 0.6
1978 - 0.6
1978 - 0.6
1978 - 0.9
1978 - 1
1978 - 1.1
1978 - 1.1
1978 - 0.9
1978 - 1
1978 - 0.7
1978 - 0.7
1978 - 0.9
1978 - 1.1
1978 - 2.1
1979 - -2.3
1979 - -3.8
1979 - -5.2
1979 - -6
1979 - -5.3
1979 - -5.4
1979 - -6.5
1979 - -4.2
1979 - -1.9
1979 - -0.2
1979 - -0.2
1979 - 0.2
1979 - 0
1979 - -0.7
1979 - -0.6
1979 - 0.1
1979 - -0.2
1979 - 0.2
1979 - 0.8
1979 - 0.2
1979 - 0
1979 - -1.1
1979 - -0.9
1979 - -0.7
1980 - -7.3
1980 - -7.2
1980 - -7.1
1980 - -7.7
1980 - -7.6
1980 - -8.7
1980 - -9.5
1980 - -10.8
1980 - -9
1980 - -6.5
1980 - -5.6
1980 - -5.7
1980 - -5.4
1980 - -4.9
1980 - -4.6
1980 - -4.7
1980 - -4.9
1980 - -4.8
1980 - -4.8
1980 - -4.8
1980 - -4.6
1980 - -4.5
1980 - -3.8
1980 - -4.1
1981 - -32.3
1981 - -31.5
1981 - -26.6
1981 - -30.6
1981 - -30.3
1981 - -31.1
1981 - -28
1981 - -25.5
1981 - -23.5
1981 - -22.3
1981 - -19.2
1981 - -19.3
1981 - -18
1981 - -16.9
1981 - -18.1
1981 - -19.1
1981 - -24.6
1981 - -24.7
1981 - -26.5
1981 - -29
1981 - -29
1981 - -31
1981 - -29
1981 - -32
1982 - -8.7
1982 - -9.5
1982 - -10
1982 - -10.4
1982 - -11.7
1982 - -12
1982 - -12.4
1982 - -13.3
1982 - -10.6
1982 - -7.3
1982 - -5.8
1982 - -6.2
1982 - -5
1982 - -5.1
1982 - -5.8
1982 - -6.9
1982 - -9.4
1982 - -10.3
1982 - -10.6
1982 - -9.1
1982 - -7.8
1982 - -7.3
1982 - -7.1
1982 - -7.1
1983 - -2.2
1983 - -2.5
1983 - -3.4
1983 - -4.8
1983 - -5.5
1983 - -5.9
1983 - -6.4
1983 - -5.8
1983 - -3.8
1983 - -2.9
1983 - -2.8
1983 - -2
1983 - -1.6
1983 - -1.7
1983 - -2.1
1983 - -2.6
1983 - -4
1983 - -5.2
1983 - -8.5
1983 - -9.6
1983 - -9.3
1983 - -9.6
1983 - -10.8
1983 - -11
1984 - -4.4
1984 - -6.5
1984 - -6.8
1984 - -8
1984 - -10.9
1984 - -14.6
1984 - -10.9
1984 - -9.6
1984 - -7.6
1984 - -6.4
1984 - -4.8
1984 - -4.6
1984 - -5.4
1984 - -2.4
1984 - -2.2
1984 - -2.4
1984 - -2.2
1984 - -1.5
1984 - -1.2
1984 - -1.3
1984 - -1.3
1984 - -1.5
1984 - -1.6
1984 - -1.8
1985 - -17.2
1985 - -16.2
1985 - -14.9
1985 - -13.2
1985 - -12.2
1985 - -11.6
1985 - -11.2
1985 - -8.4
1985 - -7.8
1985 - -6.9
1985 - -6.1
1985 - -5.4
1985 - -5.1
1985 - -4.9
1985 - -4.8
1985 - -4.7
1985 - -4.7
1985 - -4.7
1985 - -4.7
1985 - -4.3
1985 - -4
1985 - -3.7
1985 - -3.5
1985 - -3.4
1986 - -9.3
1986 - -9.3
1986 - -9.1
1986 - -8.8
1986 - -8.3
1986 - -7.8
1986 - -7.5
1986 - -7.1
1986 - -6.7
1986 - -6
1986 - -5.7
1986 - -5.4
1986 - -5.1
1986 - -4.7
1986 - -4.8
1986 - -4.6
1986 - -4.8
1986 - -5
1986 - -5
1986 - -5.5
1986 - -5.2
1986 - -5.3
1986 - -5.6
1986 - -5.5
1987 - -8.3
1987 - -8.5
1987 - -8.3
1987 - -8.8
1987 - -8.6
1987 - -8.5
1987 - -8.8
1987 - -9.6
1987 - -8.9
1987 - -8
1987 - -6.9
1987 - -6.6
1987 - -6
1987 - -5.9
1987 - -6.2
1987 - -6.5
1987 - -6.8
1987 - -7.1
1987 - -7.4
1987 - -7.9
1987 - -8.4
1987 - -8.7
1987 - -9.1
1987 - -9.6
1988 - -8
1988 - -8
1988 - -8
1988 - -7.5
1988 - -6.7
1988 - -6.4
1988 - -6.4
1988 - -6.2
1988 - -5.8
1988 - -6
1988 - -5.8
1988 - -5.4
1988 - -5.5
1988 - -5.3
1988 - -5.2
1988 - -5.2
1988 - -4.8
1988 - -4.8
1988 - -4.7
1988 - -4.7
1988 - -4.7
1988 - -4.7
1988 - -4.8
1988 - -5.1
1989 - -2
1989 - -3.1
1989 - -4.8
1989 - -4.4
1989 - -2
1989 - -6.9
1989 - -6.4
1989 - -2.6
1989 - -1.5
1989 - 0.3
1989 - 0.9
1989 - 1.1
1989 - 2.9
1989 - 1.4
1989 - 0.8
1989 - 0.2
1989 - 0
1989 - -0.2
1989 - -0.4
1989 - -0.9
1989 - -0.9
1989 - -0.9
1989 - -0.4
1989 - 0
1990 - -0.8
1990 - -0.7
1990 - -1.7
1990 - -2.4
1990 - -2.9
1990 - -3.9
1990 - -4.1
1990 - -4.2
1990 - -4.3
1990 - -4.3
1990 - -4.2
1990 - -3.5
1990 - -3.4
1990 - -3.7
1990 - -3.8
1990 - -3.7
1990 - -3.6
1990 - -3.9
1990 - -4.2
1990 - -4.9
1990 - -5.3
1990 - -5.6
1990 - -5.8
1990 - -5.6
1991 - -6
1991 - -6.1
1991 - -6.1
1991 - -6
1991 - -6
1991 - -6.2
1991 - -5.5
1991 - -5.9
1991 - -5.8
1991 - -5.8
1991 - -5.3
1991 - -5.5
1991 - -5.5
1991 - -5.3
1991 - -5.5
1991 - -5.8
1991 - -5.9
1991 - -5.9
1991 - -5.7
1991 - -4.8
1991 - -3.3
1991 - -2.4
1991 - -2.2
1991 - -1.9
1992 - 1
1992 - 1
1992 - 1.1
1992 - 1.1
1992 - 0.9
1992 - 1.1
1992 - 0.9
1992 - 1.1
1992 - 1.4
1992 - 1.6
1992 - 1.6
1992 - 1.5
1992 - 1.5
1992 - 1.6
1992 - 1.6
1992 - 2
1992 - 2.3
1992 - 2
1992 - 2.1
1992 - 2
1992 - 2
1992 - 2.1
1992 - 2.3
1992 - 2.5
1993 - 0.1
1993 - 0.1
1993 - -3.3
1993 - -3.6
1993 - -3.9
1993 - -3.8
1993 - -3.9
1993 - -3.9
1993 - -3.7
1993 - -4.6
1993 - -4.5
1993 - -4.3
1993 - -4.4
1993 - -4.4
1993 - -4.4
1993 - -4.5
1993 - -4.9
1993 - -5.4
1993 - -5.3
1993 - -5.4
1993 - -5.5
1993 - -5.7
1993 - -5.9
1993 - -6
1994 - -0.1
1994 - -0.4
1994 - -0.7
1994 - -1.6
1994 - -2.2
1994 - -2.6
1994 - -3.7
1994 - -5.1
1995 - -11.7
1995 - -14.5
1995 - -15
1995 - -7.6
1995 - -3.9
1995 - -7.6
1995 - -10
1995 - -11.6
1996 - -4.5
1996 - -5.2
1996 - -4.7
1996 - -4.1
1996 - -3.7
1996 - -3.4
1996 - -3.4
1996 - -2.8
1997 - -1.6
1997 - -0.7
1997 - -1
1997 - -0.7
1997 - -0.8
1997 - -0.8
1997 - -0.9
1997 - -0.9
1997 - -0.9
1997 - -0.6
1997 - 0.4
1997 - 1.5
1997 - 3.7
1997 - 5.1
1997 - 5.6
1997 - 5.3
1997 - 4.2
1997 - 3.1
1997 - 2.4
1997 - 2.9
1997 - 1.9
1997 - 1.1
1997 - 0.3
1997 - 1
1998 - -20.5
1998 - -19.1
1998 - -17.4
1998 - -18.9
1998 - -18.6
1998 - -19.2
1998 - -18.8
1998 - -17.3
1998 - -15.1
1998 - -13.5
1998 - -10.8
1998 - -9.1
1998 - -8.4
1998 - -7.6
1998 - -6.3
1998 - -6.3
1998 - -7.5
1998 - -9.1
1998 - -17.3
1998 - -18.8
1998 - -18.8
1998 - -20.4
1998 - -22.9
1999 - -5.1
1999 - -4.9
1999 - -5
1999 - -5.4
1999 - -5.1
1999 - -5.2
1999 - -5.3
1999 - -5.2
1999 - -5.5
1999 - -5.5
1999 - -5.6
1999 - -5.6
1999 - -5.5
1999 - -5.2
1999 - -5.1
1999 - -4.6
1999 - -4.4
1999 - -4
1999 - -3.5
1999 - -3
1999 - -2.8
1999 - -2.7
1999 - -2.8
1999 - -2.7
2000 - -22.8
2000 - -20.5
2000 - -19.9
2000 - -19.5
2000 - -18.5
2000 - -18.6
2000 - -15.7
2000 - -10.7
2000 - -10.1
2000 - -9.5
2000 - -8.9
2000 - -8.8
2000 - -8.9
2000 - -8.1
2000 - -7.6
2000 - -7.1
2000 - -6.9
2000 - -7
2000 - -6.9
2000 - -7
2000 - -7
2000 - -7.1
2000 - -7.1
2000 - -7.1
2001 - -18.4
2001 - -19
2001 - -18.6
2001 - -19.9
2001 - -19.2
2001 - -18.4
2001 - -19
2001 - -15.8
2001 - -13.6
2001 - -11.4
2001 - -9.7
2001 - -7.6
2001 - -6.6
2001 - -7
2001 - -7.4
2001 - -7.7
2001 - -8.7
2001 - -8.5
2001 - -8.2
2001 - -10.4
2001 - -10.6
2001 - -9.9
2001 - -9.9
2001 - -9.9
2002 - -11.3
2002 - -11
2002 - -11.4
2002 - -11
2002 - -11.3
2002 - -11.5
2002 - -11.3
2002 - -11.5
2002 - -10.8
2002 - -10.4
2002 - -10
2002 - -10.2
2002 - -10.2
2002 - -9.8
2002 - -9.6
2002 - -9.5
2002 - -9.5
2002 - -10.2
2002 - -10.1
2002 - -10.2
2002 - -10.2
2002 - -10.6
2002 - -10.5
2002 - -11.1
2003 - -4.2
2003 - -3
2003 - -2.8
2003 - -2.6
2003 - -2.6
2003 - -2.8
2003 - -2.9
2003 - -2.1
2003 - -1.6
2003 - -1.3
2003 - -1
2003 - -0.8
2003 - -0.7
2003 - -1.1
2003 - -0.4
2003 - -0.1
2003 - 0.2
2003 - -0.2
2003 - -0.2
2003 - -0.2
2003 - -0.4
2003 - -0.5
2003 - -0.4
2003 - -0.6
2004 - -16.3
2004 - -15.5
2004 - -14.4
2004 - -15.3
2004 - -15.4
2004 - -16.3
2004 - -15.6
2004 - -15
2004 - -12.3
2004 - -9.5
2004 - -7.4
2004 - -7.3
2004 - -5.8
2004 - -6.6
2004 - -5.7
2004 - -9.3
2004 - -8.5
2004 - -11.1
2004 - -12.4
2004 - -12
2004 - -12
2004 - -13.1
2004 - -12.2
2004 - -11.3
2005 - -4.4
2005 - -4.7
2005 - -6.1
2005 - -6.2
2005 - -6.1
2005 - -8
2005 - -8.3
2005 - -7
2005 - -6.1
2005 - -5.3
2005 - -4.2
2005 - -3.7
2005 - -3.6
2005 - -4.3
2005 - -3.7
2005 - -4.9
2005 - -5
2005 - -5.4
2005 - -5.9
2005 - -5.6
2005 - -6
2005 - -6.6
2005 - -6.3
2005 - -6.4
2006 - -19.9
2006 - -20.6
2006 - -20.6
2006 - -21.8
2006 - -21.8
2006 - -21.1
2006 - -19.2
2006 - -20.1
2006 - -18.2
2006 - -16.9
2006 - -15.1
2006 - -14.5
2006 - -13.9
2006 - -13.8
2006 - -15.3
2006 - -15.6
2006 - -15.1
2006 - -16.6
2006 - -17.3
2006 - -18.3
2006 - -18.5
2006 - -19.6
2006 - -21.6
2007 - -11.1
2007 - -10.6
2007 - -10.5
2007 - -10.4
2007 - -10.1
2007 - -9.8
2007 - -10
2007 - -9.2
2007 - -8.8
2007 - -7.5
2007 - -7
2007 - -6.5
2007 - -5.6
2007 - -5.1
2007 - -4.7
2007 - -4.8
2007 - -5.2
2007 - -5.5
2007 - -5.3
2007 - -5.3
2007 - -5.6
2007 - -5.8
2007 - -5.3
2007 - -5.6
2008 - -11.9
2008 - -7
2008 - -4.9
2008 - -4.4
2008 - -4.4
2008 - -4.4
2008 - -4.5
2008 - -4.1
2008 - -4.2
2008 - -3.8
2008 - -3.6
2008 - -3.7
2008 - -3.9
2008 - -3.5
2008 - -3.2
2008 - -3
2008 - -3
2008 - -3.4
2008 - -3.4
2008 - -4.1
2008 - -4.1
2008 - -4.3
2008 - -4.7
2008 - -4.8
2009 - -2.9
2009 - -3.4
2009 - -3.6
2009 - -2.9
2009 - -3.1
2009 - -3.5
2009 - -3.7
2009 - -2.8
2009 - -2.1
2009 - -1.7
2009 - -1.5
2009 - -1.2
2009 - -1.1
2009 - -1.4
2009 - -1.3
2009 - -1.3
2009 - -1.3
2009 - -1.4
2009 - -1.4
2009 - -1.7
2009 - -2.2
2009 - -2.3
2009 - -2.4
2009 - -2.5
2010 - -5.3
2010 - -3.8
2010 - -4.9
2010 - -5.4
2010 - -5.2
2010 - -5.1
2010 - -5.6
2010 - -5.8
2010 - -5.8
2010 - -5.9
2010 - -5.7
2010 - -4.7
2010 - -4.9
2010 - -4
2010 - -5.7
2010 - -7
2010 - -8.7
2010 - -11.8
2010 - -10.2
2010 - -10.2
2010 - -13.4
2010 - -11.1
2010 - -9.9
2010 - -10.1
2011 - -7
2011 - -6.6
2011 - -7
2011 - -6.2
2011 - -6.8
2011 - -7.7
2011 - -7.7
2011 - -6.7
2011 - -5.4
2011 - -3.9
2011 - -2.7
2011 - -1.9
2011 - -1.4
2011 - -1.2
2011 - -1.6
2011 - -1.4
2011 - -2.3
2011 - -3.5
2011 - -3.8
2011 - -4.8
2011 - -6.2
2011 - -6.3
2011 - -7.5
2011 - -6.6
2012 - -12.6
2012 - -13.6
2012 - -14.6
2012 - -14.3
2012 - -14.3
2012 - -15.1
2012 - -15.2
2012 - -13.9
2012 - -10.7
2012 - -8
2012 - -5.2
2012 - -4.6
2012 - -3.3
2012 - -2.5
2012 - -2.7
2012 - -3.3
2012 - -4
2012 - -4.6
2012 - -5.2
2012 - -4.4
2012 - -4.1
2012 - -3.3
2012 - -2.9
2012 - -2.8
2013 - -5.8
2013 - -6.1
2013 - -6.5
2013 - -7.1
2013 - -7.5
2013 - -7.9
2013 - -8.6
2013 - -9.2
2013 - -9.5
2013 - -9.8
2013 - -9.8
2013 - -9.1
2013 - -8.4
2013 - -7.5
2013 - -7.2
2013 - -7.4
2013 - -8.3
2013 - -8.3
2013 - -8.7
2013 - -9.7
2013 - -10.6
2013 - -10.4
2013 - -10.4
2013 - -9.6
2014 - 0.5
2014 - 0.6
2014 - 0.6
2014 - 0.7
2014 - 0.7
2014 - 0.5
2014 - 0.6
2014 - 0.6
2014 - 0.6
2014 - 0.7
2014 - 0.7
2014 - 0.8
2014 - 1.4
2014 - 1.6
2014 - 1.3
2014 - 1.4
2014 - 0.9
2014 - 1.1
2014 - 1.8
2014 - 1.6
2014 - 1.5
2014 - 0.9
2014 - 1.1
2014 - 1.3
2015 - 0
2015 - 0.3
2015 - -0.1
2015 - 0.3
2015 - 0.6
2015 - 0.5
2015 - 0.3
2015 - 0
2015 - 0.6
2015 - 2.3
2015 - 4.1
2015 - 5.5
2015 - 6.6
2015 - 6.5
2015 - 6.8
2015 - 6.2
2015 - 4.3
2015 - 3.3
2015 - 2.6
2015 - 1.9
2015 - 1.8
2015 - 0
2015 - -0.7
2015 - -2.1
